"","TSS_max","TSS_mean","TSS_min","TSS_stdDev","area_km2","band_count","time_finish","time_start","water_period","year","precipitation","u_wind","v_wind","watershed","anthropogenic_km2","mean_discharge","natural_km2"
"90",226.068374633789,27.0283217415558,7.91881132125854,11.8884576769811,1428.37164023604,6,"2010-09-16","2010-06-16","F",2010,334.150727600543,-1.51180453213561,-0.576252713661667,"Local Watershed",183.195034933935,183720.570752688,1569.73900066987
"91",233.884140014648,166.202429192169,8.17388248443604,64.1844414042018,704.609896386347,6,"2010-12-24","2010-09-16","LW",2010,313.287180032086,-1.3314702280814,-0.171877642671131,"Local Watershed",183.195034933935,86233.76481,1569.73900066987
"92",234.29573059082,47.536645941924,8.05427837371826,33.9307987856716,1028.05801756051,6,"2011-04-09","2010-12-24","R",2010,1443.32084205065,-1.44729064704725,-0.520096269748579,"Local Watershed",183.195034933935,154222.233345794,1569.73900066987
"93",215.136505126953,18.3877305724257,7.849280834198,9.57927296343557,1411.02942709639,6,"2011-07-01","2011-04-09","HW",2011,584.997219067486,-2.00920334547239,-0.0759380094854664,"Local Watershed",174.587483518885,145596.39382243,1567.03795147854
"94",215.539535522461,24.3835907944937,10.0103797912598,11.1624735848896,1447.81842577093,6,"2011-08-31","2011-07-01","F",2011,133.02675676663,-2.35785862339951,-0.35995672680981,"Local Watershed",174.587483518885,192864.37516129,1567.03795147854
"95",232.633438110352,164.947266615992,9.24377918243408,62.9624956015839,792.999445061332,6,"2011-11-23","2011-08-31","LW",2011,233.929942712055,-1.66808064577509,0.0929540690283171,"Local Watershed",174.587483518885,195011.916236559,1567.03795147854
"96",225.852798461914,23.8068937369482,7.90384387969971,12.7174732038255,1542.01568977314,6,"2012-06-16","2012-03-08","HW",2012,756.219227864167,-2.12182737147457,0.0858602407994265,"Local Watershed",174.07277466461,229704.0398,1532.26408445226
"97",215.974700927734,23.1731799815222,7.94469261169434,8.83293162979944,1545.13580167598,6,"2012-09-16","2012-06-16","F",2012,268.856411285134,-2.31950592465132,0.0618275422089955,"Local Watershed",174.07277466461,208690.660322581,1532.26408445226
"98",229.276565551758,173.043254809195,10.2353754043579,53.7827655082931,663.304333053343,6,"2012-12-16","2012-09-16","LW",2012,227.943834805613,-2.00524367932805,0.466049471897782,"Local Watershed",174.07277466461,164946.187869159,1532.26408445226
"99",225.852798461914,23.2194164011371,7.91093254089355,16.4220542070932,1444.07891521335,6,"2013-06-16","2013-03-16","HW",2013,1056.8727623506,-2.08108290561412,-0.110940009033484,"Local Watershed",181.15282094303,164946.187869159,1538.51449106108
"100",215.136505126953,19.970385098473,7.89012956619263,9.92659015705533,1516.21273677899,6,"2013-09-16","2013-06-16","F",2013,369.456375026347,-1.73288633364972,-0.272232503220172,"Local Watershed",181.15282094303,211249.61688172,1538.51449106108
"101",232.882141113281,75.23563962417,9.38928318023682,41.3324415532256,1088.59526213583,6,"2013-12-16","2013-09-16","LW",2013,242.213511040816,-1.52472305099611,0.0411124555181861,"Local Watershed",181.15282094303,103431.77143,1538.51449106108
"102",216.593795776367,21.1069285421524,7.8991003036499,11.6017601582632,1554.41395606851,6,"2014-06-16","2014-03-16","HW",2014,718.34890208184,-2.22901352497127,-0.267443985872186,"Local Watershed",186.920239416848,231944.084716981,1464.21216887223
"103",215.136505126953,20.5945247616736,8.12880802154541,8.15825408726407,1575.57058452808,6,"2014-09-16","2014-06-16","F",2014,298.297335592742,-2.80873721886309,-0.201930153854237,"Local Watershed",186.920239416848,226714.917419355,1464.21216887223
"104",231.149932861328,76.6554872828051,8.69987201690674,50.8772730439277,1018.54356166749,6,"2014-12-24","2014-09-16","LW",2014,218.210766798453,-2.25107065777807,0.432636389997512,"Local Watershed",186.920239416848,131919.33988,1464.21216887223
"105",233.083023071289,48.1625139797399,8.33525085449219,27.0940693850526,1124.97257856219,6,"2015-04-09","2014-12-24","R",2014,992.562484095647,-2.0506304684284,-0.388178536801578,"Local Watershed",186.920239416848,173131.462523364,1464.21216887223
"106",215.536926269531,20.8135298662571,7.93150615692139,11.9807235458059,1545.63083813791,6,"2015-07-09","2015-04-09","HW",2015,583.941777266876,-2.51729642915418,-0.216825502620446,"Local Watershed",197.73102540128,197713.982903226,1526.3494596576
"107",215.934692382812,22.2205650103568,8.10764598846436,8.68420135685198,1544.53543060118,6,"2015-09-23","2015-07-09","F",2015,85.3930452084695,-3.04154879105515,-0.186715404426967,"Local Watershed",197.73102540128,183720.570752688,1526.3494596576
"108",228.903137207031,158.877955066911,8.82975769042969,69.4287380749753,843.554311912262,6,"2015-12-24","2015-09-23","LW",2015,99.1872780999192,-3.12273795043427,0.022861252607038,"Local Watershed",197.73102540128,103431.77143,1526.3494596576
"109",234.695892333984,125.15940143376,7.96920967102051,82.1043511235721,589.191092429585,6,"2016-04-08","2015-12-24","R",2015,795.94541674053,-2.21689280313763,-0.492814736117395,"Local Watershed",197.73102540128,164946.187869159,1526.3494596576
"110",217.145584106445,35.4240171784913,7.91093254089355,14.7816811716404,1376.48950532271,6,"2016-07-09","2016-04-08","HW",2016,651.689520569763,-2.04782115658397,-0.190921406664854,"Local Watershed",211.346449634342,83465.56137,1575.18687976628
"111",232.201446533203,46.6463657193834,8.03011131286621,21.1757252658529,1371.39045252315,6,"2016-09-23","2016-07-09","F",2016,136.58462704371,-1.5223334741175,0.0044718651689047,"Local Watershed",211.346449634342,145596.39382243,1575.18687976628
"112",230.123840332031,181.297117062431,10.8396530151367,45.9328225326814,785.343955929751,6,"2016-12-16","2016-09-23","LW",2016,437.591360308968,-1.74749441039986,0.227770133635346,"Local Watershed",211.346449634342,83465.56137,1575.18687976628
"113",234.995391845703,75.3927531329131,7.9329686164856,59.7495273607655,1028.18505173689,6,"2017-03-16","2016-12-16","R",2016,1113.38843267783,-1.63141983032779,-0.57726730963838,"Local Watershed",211.346449634342,145596.39382243,1575.18687976628
